Series Name,Series Code,Country Name,Country Code,Year.1,Value
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2012,2.347
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2013,2.335
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2014,2.322
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1967,3.606
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1968,3.447
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1969,3.314
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1970,3.208
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1971,3.118
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1972,3.032
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1973,2.942
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1974,2.846
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1975,2.745
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1976,2.646
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1977,2.555
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1978,2.479
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1979,2.421
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1980,2.385
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1981,2.373
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1982,2.381
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1983,2.406
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1984,2.441
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1985,2.481
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1986,2.519
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1987,2.549
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1988,2.566
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1989,2.565
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1990,2.538
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1991,2.482
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1992,2.399
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1993,2.295
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1994,2.176
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1995,2.053
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1996,1.938
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1997,1.838
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1998,1.762
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1999,1.712
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2000,1.688
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2001,1.687
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2002,1.698
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2003,1.714
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2004,1.729
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2005,1.737
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2006,1.736
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2007,1.726
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2008,1.707
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2009,1.68
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2010,1.648
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2011,1.613
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2012,1.581
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2013,1.553
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2014,1.531
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1967,3.417
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1968,3.226
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1969,3.054
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1970,2.908
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1971,2.788
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1972,2.691
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1973,2.613
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1974,2.552
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1975,2.506
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1976,2.472
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1977,2.446
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1978,2.425
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1979,2.408
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1980,2.392
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1981,2.377
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1982,2.364
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1983,2.353
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1984,2.342
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1985,2.332
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1986,2.32
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1987,2.307
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1988,2.291
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1989,2.272
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1990,2.249
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1991,2.221
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1992,2.187
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1993,2.149
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1994,2.108
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1995,2.064
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1996,2.021
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1997,1.979
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1998,1.94
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,1999,1.905
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2000,1.874
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2001,1.848
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2002,1.825
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2003,1.805
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2004,1.786
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2005,1.77
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2006,1.754
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2007,1.741
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2008,1.728
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2009,1.716
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2010,1.704
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2011,1.692
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2012,1.68
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2013,1.669
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Aruba,ABW,2014,1.657
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1967,2.848
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1968,2.888
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1969,2.886
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1970,2.859
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1971,2.961
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1972,2.744
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1973,2.491
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1974,2.397
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1975,2.148
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1976,2.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1977,2.007
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1978,1.949
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1979,1.907
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1980,1.891
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1981,1.935
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1982,1.929
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1983,1.924
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1984,1.84
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1985,1.923
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1986,1.868
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1987,1.845
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1988,1.831
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1989,1.838
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1990,1.902
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1991,1.849
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1992,1.888
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1993,1.859
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1994,1.842
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1995,1.822
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1996,1.796
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1997,1.778
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1998,1.762
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,1999,1.755
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2000,1.756
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2001,1.739
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2002,1.756
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2003,1.748
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2004,1.768
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2005,1.807
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2006,1.908
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2007,1.959
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2008,1.984
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2009,1.971
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2010,1.928
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2011,1.927
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2012,1.921
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2013,1.859
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Australia,AUS,2014,1.859
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1967,2.62
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1968,2.58
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1969,2.49
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1970,2.29
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1971,2.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1972,2.08
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1973,1.94
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1974,1.91
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1975,1.83
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1976,1.69
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1977,1.63
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1978,1.6
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1979,1.6
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1980,1.65
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1981,1.67
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1982,1.66
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1983,1.56
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1984,1.52
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1985,1.47
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1986,1.45
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1987,1.43
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1988,1.45
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1989,1.45
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1990,1.46
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1991,1.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1992,1.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1993,1.5
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1994,1.47
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1995,1.42
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1996,1.45
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1997,1.39
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1998,1.37
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,1999,1.34
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2000,1.36
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2001,1.33
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2002,1.39
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2003,1.38
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2004,1.42
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2005,1.41
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2006,1.41
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2007,1.38
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2008,1.42
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2009,1.39
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2010,1.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2011,1.43
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2012,1.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2013,1.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Austria,AUT,2014,1.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1967,5.056
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1968,4.901
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1969,4.753
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1970,4.612
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1971,4.479
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1972,4.348
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1973,4.216
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1974,4.084
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1975,3.95
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1976,3.814
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1977,3.676
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1978,3.539
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1979,3.407
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1980,3.286
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1981,3.179
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1982,3.092
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1983,3.026
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1984,2.98
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1985,2.91
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1986,2.9
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1987,2.9026
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1988,2.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1989,2.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1990,2.74
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1991,2.87
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1992,2.74
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1993,2.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1994,2.52
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1995,2.29
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1996,2.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1997,2.07
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1998,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,1999,2.07
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2000,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2001,1.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2002,1.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2003,1.9
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2004,2.0535
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2005,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2006,1.97
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2007,1.97
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2008,1.9
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2009,1.82
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2010,1.92
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2011,1.96
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2012,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2013,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Azerbaijan,AZE,2014,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Bahamas, The",BHS,1967,3.75
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Bahamas, The",BHS,1968,3.641
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Bahamas, The",BHS,1969,3.571
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Bahamas, The",BHS,1970,3.531
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Bahamas, The",BHS,1971,3.504
